credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.0788,350.34,10.1266311,19.15,737,6030.041667,10485,36.2,0,0,0,1
0,debt_consolidation,0.145,254.72,10.26646261,16.78,652,1199.0,5880,52.4,1,0,0,1
1,debt_consolidation,0.0963,320.95,11.00209984,9.44,747,5219.958333,23186,61.5,1,0,0,1
0,all_other,0.1482,79.53,11.22524339,16.05,652,3029.958333,894,89.4,1,0,0,1
1,debt_consolidation,0.1183,497.01,12.11448353,9.26,732,5700.958333,75854,46.2,1,1,0,1
1,small_business,0.2017,186.26,10.81977828,6.0,672,5009.958333,9814,59.5,1,0,1,1
1,educational,0.1568,113.76,9.392661929,11.8,672,1499.958333,3352,79.8,0,0,0,1
1,all_other,0.1531,348.16,10.59663473,14.31,672,2789.958333,980,32.7,3,0,0,1
1,all_other,0.1284,571.51,10.16585182,7.8,752,13140.0,77929,8.3,7,0,0,1
1,home_improvement,0.1392,682.74,13.45883561,3.09,697,3869.958333,6960,44.6,0,0,0,1
0,all_other,0.0945,179.26,11.77528973,3.06,722,4560.0,1743,19.4,8,0,0,1
1,major_purchase,0.1379,477.06,10.89673933,6.71,687,4800.0,16826,81.3,2,0,0,1
1,debt_consolidation,0.1312,162.01,11.35040654,16.87,707,9059.958333,34776,54.3,0,0,0,1
1,debt_consolidation,0.1565,227.41,10.49127422,14.97,662,4290.0,4357,92.7,1,0,0,1
0,major_purchase,0.1438,247.41,10.87804719,15.65,647,2040.041667,11796,74.7,20,0,0,1
0,home_improvement,0.1146,276.84,10.93221371,7.29,707,2670.0,6178,25.8,5,0,0,1
1,debt_consolidation,0.1103,327.53,10.30895266,13.4,707,3359.0,10837,83.4,1,0,0,1
1,all_other,0.0932,31.95,10.49127422,20.37,742,3690.0,8990,58.0,0,0,0,1
0,debt_consolidation,0.1299,203.82,10.71441777,22.77,692,5719.041667,22191,85.3,6,0,1,1
0,home_improvement,0.1166,809.78,11.90158345,18.43,722,13499.0,247970,93.6,12,0,0,1
1,debt_consolidation,0.1411,513.44,11.00209984,14.02,692,2370.041667,20002,52.2,3,0,0,1
0,debt_consolidation,0.1482,167.7,10.91828336,10.4,647,3600.0,6171,67.1,1,3,1,1
1,debt_consolidation,0.1083,653.17,11.08220409,8.2,742,4171.0,12418,66.2,1,0,0,1
0,small_business,0.1496,831.52,12.76568843,11.38,717,8520.041667,1207359,56.0,7,0,0,1
1,educational,0.0788,281.53,12.20607265,4.18,737,6360.041667,5663,13.2,2,1,0,1
1,all_other,0.0963,152.45,10.30895266,12.52,727,2550.0,6070,30.3,3,0,0,1
1,all_other,0.0894,317.72,11.37144254,13.34,737,7169.958333,39299,54.3,0,0,0,1
0,debt_consolidation,0.1418,143.92,10.40426284,9.2,647,4799.958333,5509,96.6,1,1,1,1
1,all_other,0.1809,904.88,11.15625052,21.02,672,5190.0,37893,74.4,3,0,0,1
1,debt_consolidation,0.1114,367.4,10.46310334,10.8,732,3810.041667,10631,36.9,3,0,0,1
0,debt_consolidation,0.1766,620.7,11.03488966,20.44,657,6899.0,28776,51.9,7,0,0,1
1,debt_consolidation,0.1236,133.55,10.81977828,8.66,662,6839.041667,9380,44.1,1,0,1,1
1,all_other,0.1128,32.88,10.46310334,15.69,697,4320.958333,199,2.3,1,0,0,1
1,all_other,0.1422,342.85,10.49127422,3.83,697,3570.041667,344,34.4,3,2,0,1
1,small_business,0.1505,520.37,11.28978191,11.38,677,4410.0,31724,90.4,2,0,0,1
1,debt_consolidation,0.1218,832.5,12.20607265,6.28,737,3690.041667,15169,35.0,0,0,0,1
1,all_other,0.2086,94.02,10.727663,0.53,662,2029.041667,2106,91.6,3,0,0,1
0,all_other,0.128,167.99,10.77895629,27.6,712,5580.041667,16513,30.9,6,1,0,1
0,all_other,0.1154,527.93,12.03171926,6.23,682,5250.041667,16161,78.1,4,0,0,1
1,all_other,0.1221,106.61,9.61580548,16.88,692,2070.0,6115,43.1,3,0,0,1
0,debt_consolidation,0.1071,97.81,10.59663473,13.09,687,3450.041667,10036,82.9,8,0,0,1
1,debt_consolidation,0.1217,132.35,10.20359214,23.2,702,5279.041667,4504,39.2,1,0,0,1
1,all_other,0.1322,219.71,10.59663473,8.64,757,3209.958333,6770,18.8,6,0,0,1
0,credit_card,0.1236,534.19,11.31447453,16.27,682,6390.041667,33859,88.7,4,0,0,1
0,home_improvement,0.1607,87.99,10.77895629,14.2,667,4080.0,1530,36.4,7,0,0,1
0,educational,0.145,123.06,10.20359214,21.33,657,2189.958333,20952,63.3,6,0,0,1
1,all_other,0.1028,150.66,10.727663,3.26,687,6509.958333,105,35.0,1,1,0,1
1,all_other,0.0963,288.85,11.35045359,7.19,757,2759.958333,11,0.1,1,0,0,1
0,debt_consolidation,0.1438,240.54,10.30895266,4.04,642,450.0,2288,53.2,2,0,0,1
1,debt_consolidation,0.1166,170.22,10.47107151,17.69,702,3930.0,12110,30.2,2,1,0,1
1,debt_consolidation,0.2121,746.24,11.73606902,19.87,662,7920.0,90063,79.6,1,0,0,1
0,home_improvement,0.1183,256.79,10.73630972,13.31,722,4560.0,7562,57.7,4,0,0,1
1,major_purchase,0.08,219.36,10.69098991,16.27,757,5249.958333,14335,35.3,0,0,0,1
0,all_other,0.1039,811.27,13.45883561,0.81,737,3630.0,200583,23.1,1,0,0,1
0,all_other,0.1284,268.95,10.81977828,22.22,697,7440.041667,49391,90.3,2,0,0,1
1,small_business,0.1392,273.1,10.53828582,5.88,772,3360.0,2195,24.1,2,0,0,1
1,all_other,0.1253,127.18,11.00209984,20.14,687,4140.041667,27759,71.7,1,0,0,1
1,home_improvement,0.1221,499.73,10.71441777,14.51,712,5699.958333,5786,48.6,3,0,1,1
0,debt_consolidation,0.1474,690.74,12.01609788,12.38,682,3990.0,16244,59.5,5,0,0,1
1,debt_consolidation,0.1284,645.47,11.53272809,20.21,727,9210.041667,8776,25.2,2,0,0,1
1,debt_consolidation,0.1148,197.82,10.46253175,1.61,742,5369.958333,1926,6.0,4,3,0,1
1,small_business,0.1189,505.76,11.40756495,9.44,737,3029.958333,5137,24.2,0,0,0,1
1,home_improvement,0.1253,133.87,10.858999,1.34,742,1770.0,2386,11.3,4,0,0,1
1,debt_consolidation,0.1357,339.69,10.76848499,21.3,687,5490.0,8751,75.5,0,0,0,1
1,debt_consolidation,0.1218,199.8,10.08580911,9.65,747,3690.041667,3380,31.9,4,0,0,1
1,all_other,0.1663,638.46,10.807705699999998,10.91,667,2040.041667,6241,21.0,3,0,0,1
1,credit_card,0.1639999999999999,636.39,11.91839057,24.03,672,4290.041667,28846,57.9,1,0,0,1
0,debt_consolidation,0.1008,164.76,9.61580548,11.12,707,6209.958333,9115,37.8,11,0,0,1
1,home_improvement,0.0832,149.55,10.645424900000002,5.49,747,13259.95833,398,1.2,3,2,0,1
1,debt_consolidation,0.1128,167.65,11.05879518,14.68,687,4770.0,17550,38.6,2,0,0,1
1,debt_consolidation,0.1197,351.92,10.57254694,14.9,682,2579.0,7583,80.7,0,0,0,1
1,small_business,0.1253,309.57,9.472704636,0.92,727,3425.958333,3498,47.9,1,0,0,1
0,credit_card,0.1103,58.96,11.26076496,18.24,687,10379.95833,80490,55.2,1,0,0,1
1,debt_consolidation,0.1014,452.67,11.22524339,16.54,722,4800.0,14214,39.4,0,0,0,1
0,all_other,0.1438,89.35,10.645424900000002,16.91,642,5549.0,4139,52.4,18,4,1,1
0,debt_consolidation,0.1324,38.04,10.52406404,16.81,652,3900.0,1097,58.1,6,0,1,1
1,all_other,0.1218,83.25,10.69964248,22.41,687,4380.0,14589,34.9,1,0,0,1
0,debt_consolidation,0.145,172.11,10.91871823,4.54,642,5190.0,333,33.3,7,0,0,1
0,small_business,0.1804,682.76,11.69524702,19.33,647,5160.0,5094,71.7,3,1,0,1
1,major_purchase,0.1461,310.28,10.30895266,15.44,677,3690.0,3971,58.4,0,0,0,1
1,debt_consolidation,0.1632,353.14,10.77895629,20.55,672,4799.958333,3996,97.5,0,0,1,1
0,small_business,0.1878,913.63,11.28978191,11.64,702,5911.041667,33761,37.8,4,0,0,1
1,home_improvement,0.1178,215.22,11.42081018,2.14,732,4410.0,4541,96.6,2,0,0,1
1,debt_consolidation,0.1533,139.32,10.46310334,9.12,667,2820.041667,2653,49.1,1,0,0,1
0,debt_consolidation,0.1099,556.5,11.22524339,17.84,727,6840.041667,18753,29.0,4,0,0,1
1,debt_consolidation,0.1411,342.29,10.1266311,13.73,682,4320.0,10564,72.4,0,0,1,1
1,all_other,0.1565,227.41,10.65725935,13.16,662,4320.0,1542,90.7,1,0,0,1
1,all_other,0.1379,340.76,10.37361617,15.49,677,2339.958333,15968,47.8,3,0,0,1
0,credit_card,0.1754,183.21,10.19241884,13.44,627,419.0,2798,71.4,0,0,0,1
0,credit_card,0.1442,326.64,10.95080655,15.07,672,4771.0,8333,52.7,5,0,1,1
1,debt_consolidation,0.1136,394.94,10.30895266,17.0,707,2340.041667,11134,28.9,3,0,0,1
1,debt_consolidation,0.128,483.81,10.49460201,8.47,662,2670.041667,7104,93.5,2,0,0,1
1,debt_consolidation,0.1379,265.79,10.4341158,21.18,672,4229.958333,4601,32.0,2,0,0,1
1,debt_consolidation,0.1218,133.2,10.62132735,16.65,697,1920.041667,1649,22.6,3,0,0,1
0,all_other,0.1134,210.56,10.645424900000002,5.6,682,1199.958333,4713,61.2,6,0,0,1
1,debt_consolidation,0.1284,309.29,10.81985828,20.69,707,2970.0,22473,50.4,0,0,0,1
1,educational,0.1218,832.5,11.28978191,12.36,737,4979.958333,47256,31.6,1,0,0,1
1,debt_consolidation,0.1158,330.14,11.8493977,8.32,727,4890.041667,44128,42.0,1,0,0,1
1,all_other,0.1461,275.81,11.01862914,12.59,667,2280.041667,15183,70.3,1,0,1,1
0,debt_consolidation,0.1418,188.46,11.15625052,19.46,657,2010.041667,12053,28.5,0,0,0,1
1,home_improvement,0.0894,397.15,12.10598708,4.26,772,5103.0,31141,0.4,2,0,0,1
0,debt_consolidation,0.1754,224.52,10.46310334,19.85,657,5460.0,17659,58.7,9,0,0,1
0,debt_consolidation,0.1947,295.18,10.76896908,18.18,667,7920.041667,11537,98.6,5,0,1,1
0,debt_consolidation,0.1008,129.22,10.77895629,0.75,702,869.0416667000002,3403,74.0,0,0,0,1
1,debt_consolidation,0.1114,557.66,11.23848862,6.65,762,6839.958333,6542,32.7,1,0,0,1
1,debt_consolidation,0.1426,462.27,10.46310334,22.11,687,3330.0,18522,93.1,0,0,0,1
1,credit_card,0.1217,266.37,11.15625052,10.2,672,3598.958333,26283,39.5,0,1,0,1
0,credit_card,0.1336,541.89,11.91839057,24.55,682,7290.0,146579,85.4,3,0,0,1
1,small_business,0.2011,623.4,11.00209984,21.34,662,3960.0,13337,59.0,0,1,1,1
1,home_improvement,0.1426,222.99,10.13459927,16.38,672,3990.0,1562,57.9,3,0,1,1
1,all_other,0.1218,166.5,10.91508846,22.45,702,1800.0,16957,67.0,3,0,0,1
1,all_other,0.1096,113.71,11.22524339,9.92,687,6240.0,22796,51.9,1,0,0,1
0,all_other,0.1443,137.55,11.28978191,20.37,662,8279.958333,27954,66.9,4,2,0,1
0,all_other,0.1533,365.69,11.03488966,1.72,642,1470.0,1437,95.8,13,0,0,1
0,home_improvement,0.1322,261.96,10.71441777,17.6,702,5309.958333,400,3.7,5,1,0,1
1,debt_consolidation,0.0859,347.72,9.952277717,16.46,752,3629.958333,4372,21.1,1,0,0,1
1,home_improvement,0.1669999999999999,710.03,11.26446411,24.6,677,1748.9583329999998,0,49.63,1,0,0,1
1,small_business,0.0976,644.71,10.16585182,9.14,762,6752.041667,507,3.5,0,0,0,1
1,credit_card,0.1229,266.83,11.47210347,5.36,687,4062.958333,45251,66.7,3,1,0,1
0,educational,0.1418,123.36,10.55581274,19.81,652,5219.958333,1682,46.7,7,2,0,1
0,debt_consolidation,0.1229,106.73,10.91508846,9.1,667,3480.0,1062,59.0,12,0,0,1
1,all_other,0.0859,31.62,11.22524339,2.42,752,5970.041667,5698,52.9,3,0,0,1
1,all_other,0.0945,224.07,11.44035477,10.86,717,4080.0,5257,32.9,1,0,0,1
0,educational,0.1284,168.09,10.81977828,8.66,737,4169.958333,0,0.0,6,0,0,1
1,small_business,0.16,421.89,10.89673933,11.2,702,3945.958333,5418,33.9,3,0,0,1
1,credit_card,0.1221,199.89,10.81134281,23.11,692,3540.0,22811,59.9,1,0,0,1
1,all_other,0.0768,374.29,11.15619338,12.62,722,2911.0,16810,32.3,2,0,0,1
0,all_other,0.0933,287.59,9.61580548,13.36,717,3268.958333,2588,103.5,0,0,0,1
0,all_other,0.1191,232.2,12.56024446,4.33,682,2250.0,20205,1.2,6,0,0,1
1,all_other,0.1183,662.68,12.3883942,2.73,737,4800.0,1260,7.2,0,0,1,1
0,all_other,0.1496,83.15,10.16585182,19.62,687,1110.0,1388,55.5,4,0,0,1
1,credit_card,0.1324,446.29,11.22524339,21.06,682,5159.958333,13438,71.9,1,0,1,1
0,major_purchase,0.1758,898.55,10.91508846,3.56,697,1109.958333,5341,24.0,5,0,0,1
1,all_other,0.1183,99.41,9.574983486,4.17,737,2250.0,0,0.0,1,0,0,1
1,all_other,0.1287,134.54,10.16585182,23.22,677,2911.0,5610,80.1,3,0,0,1
1,home_improvement,0.1166,330.53,11.43388226,10.74,677,5519.0,46789,66.7,3,0,0,1
0,debt_consolidation,0.1322,371.81,10.77895629,20.38,702,3270.0,23065,55.7,5,0,0,1
1,debt_consolidation,0.1218,499.5,10.81977828,21.24,722,3300.0,7322,31.8,0,0,0,1
1,credit_card,0.1158,264.11,10.34148439,6.89,712,5670.041667,11025,55.1,1,0,1,1
1,small_business,0.1336,846.7,11.75978554,16.62,712,7890.041667,46663,47.4,1,0,0,1
1,all_other,0.1505,312.23,11.46163217,17.72,667,7080.041667,44313,93.5,2,0,0,1
0,all_other,0.145,385.52,11.00209984,5.74,657,1830.0,8181,87.0,0,0,0,1
0,debt_consolidation,0.1501,866.76,12.128111099999998,24.59,697,6510.0,245886,84.5,7,0,0,1
1,home_improvement,0.1568,350.02,10.95080655,7.62,682,2850.0,1815,34.2,2,0,0,1
1,debt_consolidation,0.1292,168.28,10.64780302,21.04,677,2910.958333,13073,55.9,3,0,0,1
0,debt_consolidation,0.1134,246.75,11.81303006,21.32,712,12450.0,76428,68.8,14,0,1,1
1,credit_card,0.1322,302.52,10.57131693,22.12,682,7560.0,18610,40.0,0,0,0,1
0,home_improvement,0.1254,192.47,11.8473957,10.85,687,4619.958333,79395,73.8,6,0,0,1
0,debt_consolidation,0.1663,287.31,10.91501573,22.71,667,6071.0,16194,84.8,5,0,0,1
0,home_improvement,0.2164,729.7,11.87756858,8.63,667,8280.041667,55442,66.9,9,0,1,1
0,credit_card,0.1287,672.67,11.60823564,23.4,717,5430.0,122620,0.0,0,0,0,1
1,educational,0.1695,171.01,9.61580548,9.36,662,1267.041667,2368,84.6,1,0,0,1
0,debt_consolidation,0.1583,526.1,11.00209984,17.28,657,5400.0,11096,92.2,2,0,1,1
1,all_other,0.1071,163.01,12.20607265,12.48,702,7319.958333,53087,69.9,1,0,0,1
1,debt_consolidation,0.1209,359.18,10.57867441,5.53,697,1650.041667,14922,43.8,1,0,0,1
1,debt_consolidation,0.1197,136.95,11.15625052,6.6,677,2400.0,16952,40.4,2,0,0,1
0,debt_consolidation,0.1375,170.29,9.903487553,0.0,647,1230.0,0,0.0,1,1,0,1
1,all_other,0.1292,252.42,10.81977828,17.54,667,5939.958333,23401,35.8,1,3,0,1
1,all_other,0.1221,283.18,10.1266311,18.48,702,3313.0,2284,4.7,2,2,0,1
1,all_other,0.1217,93.23,10.71441777,19.19,692,4440.041667,88,44.0,1,3,0,1
1,all_other,0.1128,172.58,10.7711761,5.24,712,5699.958333,13673,58.4,0,0,0,1
1,debt_consolidation,0.1316,506.56,11.23848862,21.9,687,6000.041667,63202,51.3,0,0,0,1
1,debt_consolidation,0.1287,815.61,11.81303006,8.08,717,3839.958333,26361,73.2,1,0,0,1
1,credit_card,0.1385,341.04,11.8493977,7.25,697,3690.0,47134,50.7,3,0,0,1
1,small_business,0.1426,480.29,10.69194491,21.82,747,3661.0,14479,53.8,3,0,0,1
0,all_other,0.1663,532.05,11.64395373,21.95,672,5250.041667,107611,89.1,6,0,0,1
1,educational,0.1347,379.94,11.71095632,14.28,722,5601.958333,0,0.0,1,1,0,1
0,home_improvement,0.1861,241.55,11.9511804,28.17,657,7380.0,28519,89.1,4,0,1,1
1,debt_consolidation,0.1311,160.29,11.35040654,18.49,682,9300.041667,10979,86.4,3,0,0,1
1,credit_card,0.1287,645.76,11.28978191,10.93,742,2610.0,222,2.8,0,1,0,1
1,debt_consolidation,0.1183,662.68,11.23848862,10.72,737,5040.0,2261,17.5,0,0,0,1
1,all_other,0.1322,165.63,10.49127422,19.53,692,1530.041667,5948,48.8,0,0,0,1
1,all_other,0.074,82.31,9.210340372,1.2,807,3899.958333,82,2.3,0,0,0,1
1,all_other,0.1531,146.23,10.30895266,9.8,667,1860.0,5256,93.9,0,0,0,1
1,major_purchase,0.1496,207.87,10.59663473,8.49,662,4043.0,2998,19.1,0,0,0,1
1,all_other,0.1025,323.85,11.15625052,9.09,747,4170.041667,2205,24.5,3,0,0,1
1,debt_consolidation,0.1461,689.51,11.03488966,9.41,682,4050.0,20976,39.1,0,1,0,1
0,debt_consolidation,0.1583,526.1,12.01370075,13.52,657,6780.041667,198023,61.3,2,1,0,1
1,debt_consolidation,0.1287,403.6,11.15625052,22.47,697,4080.0,13260,66.6,2,0,0,1
1,small_business,0.147,862.97,11.3736634,5.79,677,4739.0,4209,75.2,2,0,0,1
1,debt_consolidation,0.1379,333.94,11.03488966,23.92,682,8969.958333,29330,57.3,0,0,0,1
1,debt_consolidation,0.1091,817.41,11.19821472,22.13,737,9900.0,3472,4.5,1,0,0,1
1,credit_card,0.1462,861.99,11.98292909,9.04,682,5369.958333,9925,45.1,1,2,0,1
1,debt_consolidation,0.1347,101.77,11.09741002,14.6,687,5978.958333,15093,95.5,1,0,0,1
0,educational,0.1091,326.97,10.66895539,4.19,682,630.0,58,7.2,1,0,0,1
1,all_other,0.1218,333.0,10.30895266,24.56,707,2430.041667,27735,41.6,3,0,0,1
1,all_other,0.1051,130.03,11.77581267,5.07,712,4470.041667,11840,56.1,0,0,0,1
1,small_business,0.1505,477.01,10.30895266,17.96,687,1441.0,5269,15.1,3,0,0,1
1,all_other,0.1189,50.58,11.5002049,8.12,677,3359.958333,36192,84.6,0,0,0,1
0,all_other,0.1496,138.58,9.92329018,4.76,672,3180.041667,2381,37.2,5,0,0,1
1,major_purchase,0.1287,235.44,11.00209984,5.94,722,5759.958333,256,2.0,0,0,0,1
0,small_business,0.1059,325.45,10.81977828,13.9,697,6090.041667,4115,11.6,5,0,0,1
0,small_business,0.1141,395.2,10.90411943,19.46,697,3570.041667,1827,33.2,5,0,0,1
1,credit_card,0.1474,86.35,9.798127037,6.93,662,2520.0,4299,17.1,1,0,0,1
1,all_other,0.1284,100.86,11.08201946,4.89,687,5520.0,2305,31.6,1,0,0,1
1,debt_consolidation,0.1565,554.53,10.91508846,22.84,672,4619.958333,22684,89.9,0,0,0,1
0,credit_card,0.0996,80.63,9.798127037,2.33,692,928.9583332999998,2937,43.3,1,0,0,1
1,debt_consolidation,0.1347,407.08,10.96439797,17.74,697,5910.0,11401,83.2,0,0,0,1
0,credit_card,0.1691,284.86,11.00209984,20.22,647,6209.0,6755,99.3,1,0,0,1
1,debt_consolidation,0.0894,55.61,9.169518377,21.25,732,2640.0,2385,54.2,1,0,0,1
1,credit_card,0.1633,264.91,10.81977828,10.8,667,5249.958333,0,86.3,0,0,0,1
1,debt_consolidation,0.1531,557.05,11.15625052,20.64,677,1800.0,11725,54.8,1,0,0,1
0,debt_consolidation,0.1482,242.05,10.71441777,19.12,652,2847.0,26531,52.6,33,0,0,1
0,all_other,0.1183,331.34,11.08214255,23.54,722,5460.0,28045,51.8,5,0,0,1
1,all_other,0.1114,328.04,10.30895266,8.12,732,2849.958333,15950,24.7,3,0,0,1
1,debt_consolidation,0.1103,245.65,11.00209984,16.12,692,4469.958333,16382,52.3,1,1,0,1
1,all_other,0.1322,608.42,10.77230925,12.33,732,3900.0,4646,55.2,1,0,0,1
0,debt_consolidation,0.1797,225.86,10.645424900000002,28.29,662,4188.0,28432,57.1,3,1,0,1
0,educational,0.1229,250.15,11.56171563,21.34,687,4230.0,20947,51.8,7,0,0,1
0,small_business,0.1754,748.08,11.14186178,14.71,652,5099.0,4668,55.6,2,1,0,1
1,credit_card,0.0976,192.93,11.01856357,12.37,712,3149.958333,6432,99.0,2,0,0,1
1,debt_consolidation,0.1253,173.19,9.952277717,22.86,692,7290.0,8688,67.3,0,0,0,1
1,credit_card,0.1461,861.88,11.69524702,20.52,707,5580.0,78468,84.3,2,0,0,1
0,debt_consolidation,0.1392,853.43,11.26446411,16.28,732,4740.0,37879,57.0,6,0,0,1
1,debt_consolidation,0.1008,193.83,10.77895629,9.3,707,6329.958333,4201,36.2,0,0,0,1
1,debt_consolidation,0.0894,285.95,10.64875269,11.33,737,3450.0,13421,67.4,0,0,0,1
1,small_business,0.1533,870.71,11.184421400000002,18.05,702,9540.0,35998,87.4,0,0,0,1
1,debt_consolidation,0.1426,411.67,11.35040654,15.78,707,4530.041667,2335,97.3,3,0,0,1
1,small_business,0.1158,396.17,11.15625052,10.99,732,4171.041667,40109,81.7,0,0,0,1
1,debt_consolidation,0.1273,537.06,10.71441777,19.29,717,3001.0,12790,49.8,0,0,0,1
0,all_other,0.1722,464.95,10.37349118,15.98,642,810.0,6703,79.8,1,0,0,1
1,debt_consolidation,0.1461,172.38,11.46163217,0.25,697,3300.0,521,57.9,0,1,0,1
0,debt_consolidation,0.1786,184.02,11.00209984,5.3,617,720.0,4333,95.4,4,0,0,1
1,debt_consolidation,0.1126,709.85,11.40756495,7.91,752,4800.0,16249,72.5,1,0,0,1
1,debt_consolidation,0.0963,320.95,11.15625052,6.31,737,3480.041667,20423,46.7,2,0,0,1
0,home_improvement,0.1229,116.74,11.03488966,26.74,737,5430.0,9366,40.7,6,0,0,1
1,debt_consolidation,0.1357,169.85,10.29768947,15.53,682,3330.0,3262,93.2,2,0,0,1
1,debt_consolidation,0.1114,519.94,11.2697195,9.5,762,7721.0,13405,23.7,3,0,0,1
0,major_purchase,0.1324,338.1,11.09741002,9.13,672,2821.0,6673,40.9,4,1,0,1
0,small_business,0.1533,870.68,12.01370075,13.35,687,6659.0,18538,47.3,8,1,1,1
1,home_improvement,0.0963,296.88,10.73413325,0.0,807,7320.0,1454,4.0,2,0,0,1
0,major_purchase,0.133,84.6,10.12502982,0.96,652,180.04166669999998,177,88.5,1,0,0,1
0,debt_consolidation,0.1357,254.77,10.53209621,13.02,687,2130.0,9451,33.3,4,0,0,1
1,debt_consolidation,0.1422,219.42,10.59663473,0.57,687,1860.0,899,13.2,1,0,0,1
1,debt_consolidation,0.1426,343.06,10.86856845,13.49,687,5640.0,7573,48.5,2,0,0,1
1,home_improvement,0.1078,313.3,11.02190247,14.06,702,5700.041667,4781,15.5,2,0,0,1
1,major_purchase,0.1287,840.83,11.45952469,0.13,757,2190.0,14,0.2,2,0,0,1
1,debt_consolidation,0.1197,249.0,11.13959835,21.63,692,5130.0,30245,40.8,2,0,0,1
1,small_business,0.1635,482.25,10.40426284,7.89,702,3510.041667,11209,66.7,1,0,0,1
1,credit_card,0.1343,678.08,11.88448902,10.15,682,4209.958333,41674,74.1,0,0,0,1
1,debt_consolidation,0.1148,296.72,10.37349118,11.36,747,3720.041667,16021,30.6,1,0,0,1
0,small_business,0.1829,755.91,12.83201108,8.52,652,5039.041667,165108,92.3,4,0,0,1
1,debt_consolidation,0.1322,676.02,11.56171563,24.89,707,5820.0,63861,65.1,0,0,0,1
1,educational,0.0832,251.88,10.62254611,17.6,797,6989.958333,7017,8.4,0,0,0,1
1,debt_consolidation,0.1071,684.64,11.08214255,2.9,722,1380.041667,5694,17.7,1,0,0,1
1,debt_consolidation,0.1218,172.33,9.61580548,13.12,707,1530.0,6947,53.4,0,0,0,1
1,debt_consolidation,0.1379,340.76,10.59663473,21.63,682,7380.041667,15615,87.7,3,0,1,1
1,all_other,0.1189,59.7,10.10435114,22.28,687,6751.041667,2842,47.4,0,0,0,1
1,educational,0.1095,523.42,11.39315045,3.68,752,4096.0,3327,10.7,0,0,0,1
0,credit_card,0.1064,244.27,10.59663473,2.07,702,11730.0,599,3.2,8,1,1,1
1,all_other,0.1316,50.66,10.645424900000002,17.26,672,3457.958333,2694,72.8,1,0,1,1
0,all_other,0.1091,196.18,8.853665428,8.57,682,334.0,0,25.2,2,0,0,1
1,all_other,0.1287,134.54,9.798127037,13.8,692,3210.0,9794,75.9,0,0,0,1
0,debt_consolidation,0.1186,23.21,10.0604913,11.33,657,2879.958333,4479,101.8,1,0,0,1
1,home_improvement,0.1719,142.99,10.52406404,9.35,667,4680.041667,4598,57.5,0,0,0,1
0,debt_consolidation,0.1357,475.56,11.04132055,19.25,707,5940.0,12177,75.6,5,0,0,1
1,credit_card,0.1221,258.2,10.63825641,17.78,717,2520.0,14610,76.9,0,0,0,1
1,small_business,0.1461,344.76,11.00209984,14.32,742,11312.0,41063,61.3,4,0,0,1
0,all_other,0.1158,313.63,11.00209984,7.14,732,3809.958333,5928,28.6,5,0,0,1
1,small_business,0.1392,358.44,11.16336799,22.21,757,3690.0,9551,29.2,0,0,0,1
1,debt_consolidation,0.0807,225.86,11.02190247,17.0,762,5340.041667,9366,40.7,4,0,0,1
0,debt_consolidation,0.1583,701.47,11.15625052,13.94,672,4050.0,11346,103.1,6,0,0,1
1,small_business,0.0938,335.76,10.91508846,6.41,737,2459.958333,1932,11.4,2,0,0,1
1,debt_consolidation,0.1496,866.13,11.9381932,16.55,702,7139.958333,23798,48.7,3,1,0,1
1,debt_consolidation,0.1357,475.56,11.65268741,15.43,702,4140.041667,27016,81.9,0,0,0,1
1,small_business,0.0964,642.02,11.47210347,2.86,737,2190.0,10296,42.5,0,0,0,1
0,debt_consolidation,0.1375,102.17,9.392661929,19.3,667,5668.958333,2545,14.4,4,1,0,1
1,debt_consolidation,0.1316,236.4,10.43399815,18.85,697,2641.0,566,8.2,3,2,0,1
1,debt_consolidation,0.1411,676.02,11.08214255,18.85,702,8250.0,11667,33.1,1,0,0,1
1,all_other,0.0863,237.21,10.645424900000002,19.2,787,6449.958333,8671,13.9,1,0,0,1
1,home_improvement,0.102,242.71,11.27663335,11.99,732,4686.958333,42703,40.4,3,0,0,1
1,all_other,0.1284,201.71,10.35774282,5.83,742,11069.95833,7699,69.4,1,0,0,1
1,all_other,0.1533,522.43,11.35040654,22.63,682,3660.0,21180,96.7,2,0,0,1
1,debt_consolidation,0.1099,157.13,9.61580548,0.0,752,1680.0416670000002,0,0.0,0,0,0,1
1,all_other,0.1183,397.61,11.28978191,18.9,732,3660.0,11061,46.1,1,0,0,1
1,small_business,0.1501,73.68,11.47210347,16.89,702,4080.0,51,0.0,0,0,0,1
0,educational,0.1287,100.9,9.629050707,13.58,712,4891.0,0,62.1,7,0,0,1
1,all_other,0.16,70.32,10.08580911,2.55,667,3509.958333,0,63.0,0,0,0,1
1,debt_consolidation,0.1316,317.44,10.96812932,24.31,712,6359.958333,23802,59.2,1,0,0,1
1,small_business,0.1411,410.75,11.42954386,7.63,692,1979.958333,752,2.5,2,2,0,1
0,all_other,0.1568,161.01,11.22524339,8.0,677,7230.0,6909,29.2,4,0,1,1
1,major_purchase,0.1459,861.63,10.77895629,3.95,717,2430.041667,0,0.0,2,0,0,1
